user_id,item_id
U25406,P01788
U26233,P03039
U26296,P00957
U06960,P00270
U05987,P02223
U05542,P01519
U16926,P00006
U27521,P00002
U09066,P02027
U14748,P01885
U14272,P00464
U05185,P02020
U16306,P02004
U20757,P01117
U04388,P00131
U00444,P00001
U05404,P02349
U20935,P00066
U16313,P00810
U23456,P02819
U27680,P00456
U28078,P00005
U23254,P01684
U23454,P00943
U11300,P00801
U10145,P01812
U09870,P02006
U22593,P01527
U09514,P00006
U10325,P00984
U04359,P02551
U17802,P00659
U23427,P00003
U22639,P00562
U23489,P02544
U25890,P01812
U18852,P02092
U01183,P02037
U17659,P02565
U22867,P00134
U25023,P00020
U07060,P01795
U28471,P00476
U01079,P02084
U21065,P00915
U12880,P00553
U18905,P00006
U29375,P01068
U04922,P01782
U15838,P02089
U21132,P02796
U18172,P00229
U04793,P01755
U25408,P00001
U14816,P02007
U21478,P00219
U07418,P01412
U12821,P00438
U19481,P00198
U26259,P01300
U19239,P00114
U13993,P01893
U21082,P02632
U08419,P02681
U13694,P01977
U24519,P02352
U17010,P02521
U15734,P00869
U21479,P03179
U12067,P03156
U18438,P00278
U20735,P00020
U26474,P02745
U03307,P00001
U24906,P02068
U11787,P00652
U00570,P02950
U06383,P03126
U02912,P02615
U01793,P00399
U13018,P03158
U12310,P01557
U14940,P01753
U28514,P01179
U03174,P00595
U04200,P03082
U20574,P02587
U13604,P02124
U01293,P00327
U29548,P00467
U25276,P00704
U29028,P00005
U18609,P00786
U18161,P02752
U07634,P02265
U26592,P02557
U18046,P01891
U22696,P00219
U02030,P01569
U09720,P02084
U20926,P00729
U17841,P01857
U07617,P02247
U12125,P00400
U25629,P02092
U27401,P02773
U13847,P00196
U07738,P01972
U07391,P03013
U03311,P00706
U14244,P00001
U27855,P00162
U14318,P02364
U06001,P00647
U28295,P00946
U05509,P00771
U16331,P02640
U03749,P02225
U27900,P00907
U01097,P00292
U11743,P01965
U14115,P00878
U14719,P01452
U19097,P00001
U19877,P03010
U23964,P01871
U26932,P00421
U27944,P00956
U09590,P00020
U12697,P01643
U13689,P03170
U09886,P02006
U21566,P02040
U25431,P00835
U29617,P02537
U14658,P00136
U18127,P00484
U16524,P00020
U14158,P02858
U28852,P00196
U23547,P00360
U06494,P02012
U01726,P01380
U03960,P00946
U19804,P00020
U11184,P00772
U01346,P00196
U21454,P00815
U15780,P01972
U06310,P02275
U10721,P01096
U25257,P01089
U25584,P00958
U26193,P00855
U23261,P01433
U02791,P00796
U00105,P00207
U02941,P00297
U07761,P00219
U03284,P02988
U29548,P01897
U09301,P01898
U20468,P00039
U17833,P02012
U00837,P00084
U15898,P00657
U23027,P01342
U07312,P00334
U29284,P01305
U23085,P02723
U11751,P00219
U06137,P02037
U18381,P01278
U07240,P01239
U13489,P00864
U15405,P00225
U08561,P02156
U08506,P00007
U27731,P02037
U01571,P00207
U09251,P02068
U01432,P02782
U12763,P00004
U27929,P02639
U00872,P03174
U20526,P03069
U12116,P03186
U26025,P02384
U01024,P00244
U05848,P02958
U11196,P01541
U25072,P00956
U27138,P00020
U29417,P02662
U23112,P00114
U25959,P00547
U22239,P01057
U10661,P02382
U11942,P00133
U16811,P02724
U14771,P02995
U29595,P02356
U14348,P00216
U06377,P00185
U02992,P01336
U24537,P00735
U06167,P00001
U15124,P02535
U16822,P00020
U10728,P01731
U25297,P00066
U10720,P01057
U22630,P01958
U06501,P00590
U18608,P02363
U07625,P00575
U22887,P00446
U27668,P00728
U02386,P01684
U22090,P00103
U00608,P01972
U22526,P00862
U08816,P00020
U19390,P00754
U19771,P02590
U13764,P00983
U15765,P00233
U13966,P01508
U11352,P02574
U15183,P01961
U08682,P00116
U11984,P00577
U01939,P00386
U23900,P00072
U05293,P03148
U20287,P00481
U25463,P00954
U25584,P00133
U01868,P02183
U20564,P00206
U09321,P00006
U28697,P01422
U16497,P00198
U22278,P02015
U24414,P00651
U08990,P00885
U23491,P01813
U28675,P00066
U24211,P00810
U20701,P00001
U29809,P02410
U20022,P00783
U16814,P01877
U05220,P00006
U13207,P03209
U03812,P01096
U22601,P00715
U24301,P02358
U23285,P03226
U00312,P00163
U23347,P01941
U06024,P02072
U19281,P01043
U25438,P02037
U05404,P02246
U18297,P00029
U27705,P02811
U27935,P01448
U03265,P00606
U03737,P01812
U24969,P00081
U13659,P03219
U08940,P02215
U25848,P01314
U12035,P00412
U02759,P01429
U17419,P00438
U18158,P02012
U05863,P00801
U06113,P02901
U24915,P02089
U29734,P03202
U02061,P00773
U16384,P01370
U08111,P01972
U09794,P00903
U25981,P00810
U18618,P00039
U13929,P03199
U27544,P00020
U19387,P00086
U26288,P00313
U12675,P00399
U02740,P01958
U10080,P02191
U25629,P00512
U06206,P01380
U12527,P00467
U11278,P00543
U10735,P00657
U15829,P03158
U25872,P00452
U27613,P02013
U07350,P01148
U26288,P00698
U23134,P03224
U24758,P02433
U08676,P00958
U15945,P01189
U23519,P00196
U11672,P00279
U27013,P01972
U16600,P00503
U26445,P00705
U02654,P01535
U04131,P00020
U00403,P01393
U16235,P01800
U25801,P00481
U01751,P02063
U09986,P00654
U22303,P00801
U14657,P01837
U18772,P00968
U23285,P03160
U29478,P02119
U21252,P01972
U18120,P00038
U06224,P01910
U19869,P01533
U24606,P01840
U07259,P02707
U24057,P02844
U17837,P01529
U29674,P03040
U28006,P03162
U14580,P00002
U12546,P02331
U11918,P01524
U03606,P02235
U04836,P02408
U09986,P02621
U28447,P01169
U19823,P00928
U11738,P00467
U25475,P00020
U23175,P00405
U25171,P01630
U27012,P00375
U13886,P00974
U28789,P01049
U21033,P02243
U21641,P00467
U02971,P02827
U00131,P01320
U03941,P02015
U15881,P00511
U19972,P00467
U26206,P03002
U25072,P01958
U20071,P02227
U03892,P01965
U10578,P02199
U19590,P02107
U18158,P01533
U10777,P03159
U02447,P01872
U10594,P00759
U15774,P00203
U04442,P00928
U27608,P01808
U12333,P00628
U22364,P02219
U06750,P01910
U16499,P01958
U20022,P01293
U03373,P01524
U26124,P02183
U16664,P02742
U20783,P00400
U10156,P02621
U09294,P00224
U14184,P01698
U19706,P01317
U28952,P00270
U02759,P00855
U09598,P00475
U10442,P03129
U04727,P02450
U03588,P02921
U00196,P00224
U15848,P01570
U05533,P00335
U12181,P00510
U22260,P00453
U05005,P00654
U29327,P00704
U11149,P00045
U04978,P00133
U27836,P02233
U18025,P00005
U03981,P01280
U27979,P02700
U07672,P00538
U25881,P02780
U05641,P03040
U09972,P02701
U06457,P00595
U27530,P00078
U18429,P00371
U19687,P00020
U11609,P00133
U10071,P01356
U18111,P00203
U20712,P00220
U20779,P00181
U00920,P01832
U15183,P03239
U16398,P00957
U26022,P02639
U24426,P03064
U14348,P00562
U28682,P02954
U08834,P01043
U14623,P00453
U03816,P01099
U07770,P03188
U20467,P02253
U04101,P00003
U03812,P01788
U18545,P01974
U01285,P00133
U15829,P00922
U24320,P02370
U04057,P02059
U23874,P02892
U20174,P00001
U14931,P02037
U07574,P00020
U10429,P01753
U27526,P00095
U24763,P01957
U14200,P01910
U20602,P00072
U01392,P01958
U20648,P00220
U09876,P00133
U16529,P00453
U29143,P01338
U00034,P01742
U15667,P03077
U17802,P01684
U18360,P01769
U22257,P03162
U14519,P03094
U04029,P00133
U15457,P01178
U02702,P01731
U24905,P00020
U19842,P02862
U15919,P00008
U21937,P03218
U08775,P03043
U22587,P01829
U19999,P02093
U08901,P00001
U10267,P01842
U13744,P01428
U25914,P02210
U25056,P00449
U07658,P00508
U22671,P00003
U00962,P00279
U16796,P00220
U20938,P02707
U13372,P02156
U14461,P00676
U15502,P00105
U21714,P01809
U08816,P01630
U17709,P02038
U02469,P02007
U14937,P01834
U19598,P00207
U26022,P02193
U04422,P00854
U04721,P02047
U23750,P00133
U27642,P00119
U17432,P02445
U00971,P01383
U12428,P00798
U20426,P00857
U16606,P01875
U02959,P02197
U13320,P01897
U08207,P01926
U22257,P02347
U15770,P02859
U12257,P00020
U14905,P01098
U22886,P02610
U11040,P00121
U13777,P02592
U02185,P01802
U24035,P02531
U27705,P01857
U27140,P02183
U03568,P00769
U05034,P01225
U25510,P00763
U03573,P00346
U19481,P00196
U04599,P00020
U20992,P00114
U10003,P02984
U26124,P02394
U20401,P00451
U29833,P00334
U15176,P00438
U24575,P00131
U22742,P02139
U01749,P01966
U07259,P01892
U29735,P00839
U29722,P03135
U22372,P01758
U13758,P01209
U23071,P02194
U13571,P00564
U24880,P03158
U13295,P02679
U27537,P00020
U08138,P00008
U05704,P00225
U02017,P01009
U04488,P02966
U00816,P00487
U04101,P01602
U11609,P01965
U29339,P02990
U05723,P01788
U27613,P02609
U07358,P01802
U23706,P00474
U12425,P00133
U07662,P01057
U06155,P00543
U08225,P02689
U17802,P00082
U10771,P03160
U07489,P02661
U04839,P02001
U13259,P01813
U18328,P00040
U07463,P02961
U03489,P00020
U24116,P01810
U04263,P03018
U03758,P01172
U15571,P00788
U23603,P02063
U09631,P01866
U09366,P01770
U26290,P00585
U02343,P01832
U23744,P00200
U06224,P00250
U13020,P02702
U00530,P00600
U03661,P02139
U01518,P00016
U07993,P01175
U18609,P02456
U16223,P02250
U03467,P00001
U26572,P02882
U01833,P00039
U21126,P03046
U16370,P01958
U21474,P00229
U22793,P01533
U20910,P02392
U23591,P00536
U03283,P02212
U09502,P02375
U16894,P02587
U20886,P00134
U26645,P01800
U26054,P00205
U10016,P00058
U08935,P02052
U26235,P01972
U20839,P02563
U16772,P02333
U29842,P00020
U09064,P00121
U12804,P03018
U11308,P02742
U10170,P00765
U21953,P02030
U06056,P00222
U24751,P01763
U11063,P02450
U22896,P03015
U03588,P02394
U25063,P01846
U12905,P01767
U09621,P00469
U01313,P01817
U27575,P01871
U22174,P01812
U09994,P02576
U09050,P00562
U12116,P03172
U05533,P00751
U21705,P00002
U21411,P01250
U04005,P00515
U15531,P02223
U19457,P01448
U16874,P00004
U00847,P02625
U19168,P00007
U00733,P03004
U01371,P00133
U15685,P03126
U17394,P00006
U09307,P03156
U28963,P00453
U14419,P00495
U06401,P01972
U10071,P01099
U01576,P02307
U18919,P01773
U26611,P01652
U14523,P01602
U01728,P01326
U22240,P02269
U06726,P00495
U05191,P01833
U04362,P00297
U23167,P00312
U10507,P00672
U08219,P00854
U12235,P02596
U29268,P01910
U02132,P02077
U24758,P00196
U22033,P02068
U22278,P00020
U24260,P03030
U05638,P02750
U04859,P01336
U02856,P00196
U13723,P02858
U25777,P00360
U03255,P00289
U20083,P00220
U16580,P02728
U09069,P00924
U22831,P00038
U04396,P01258
U10202,P00464
U19802,P00476
U10429,P00006
U09594,P02896
U29095,P02947
U06709,P02375
U20371,P02037
U22869,P00922
U01386,P00242
U11588,P02816
U04310,P02027
U04388,P01084
U26013,P02203
U01075,P01909
U10882,P02136
U12190,P01774
U29652,P01752
U14588,P00197
U04376,P00956
U18582,P00911
U21454,P02226
U20968,P00219
U07396,P00001
U20643,P01939
U04941,P02223
U13348,P02336
U04251,P00300
U18494,P00219
U18337,P01602
U11786,P02531
U18660,P00724
U00267,P00285
U11612,P02226
U04960,P03209
U19029,P00335
U27214,P00514
U29652,P02310
U28423,P02701
U18687,P00005
U15180,P00139
U20639,P02370
U28746,P00003
U12420,P00196
U16353,P00484
U14046,P01277
U01540,P01836
U05297,P02973
U03058,P00162
U13802,P00219
U29520,P00474
U28312,P01832
U25903,P00081
U00075,P03141
U04902,P03033
U21581,P00482
U22042,P00758
U06421,P02020
U13723,P01370
U18445,P01434
U02061,P02646
U13471,P02089
U21597,P00033
U22789,P02394
U08351,P00403
U28152,P03139
U11883,P00006
U18852,P02718
U16532,P03158
U17305,P01003
U26592,P00020
U16778,P01513
U25829,P01802
U25432,P01995
U01548,P00309
U01418,P00479
U20696,P01868
U27702,P00006
U18189,P00647
U02208,P01410
U07428,P02098
U26385,P00281
U24665,P01763
U23042,P00763
U01728,P00133
U11606,P01507
U14729,P01778
U18227,P02003
U07514,P02063
U04836,P00081
U26570,P00141
U03818,P00954
U21626,P01842
U29446,P00023
U14335,P00006
U18146,P00836
U24498,P00001
U06770,P02321
U00899,P02101
U12698,P00038
U10621,P00149
U14249,P00220
U16485,P00453
U15329,P02224
U02881,P00465
U18597,P00734
U16144,P03111
U10167,P00133
U28064,P02621
U02994,P02344
U11534,P01029
U13091,P02639
U00236,P01840
U09291,P00005
U14946,P02537
U03318,P02851
U17627,P00838
U01070,P00114
U05185,P02311
U14302,P02596
U18222,P00279
U22321,P02093
U04079,P00219
U20574,P02250
U15176,P02645
U13026,P01382
U01862,P00956
U18090,P00224
U17432,P01972
U12161,P02108
U21681,P01406
U20758,P00957
U02379,P00219
U18179,P02166
U22718,P00464
U27537,P01997
U18172,P01812
U20377,P01855
U08775,P00006
U15956,P00149
U00262,P00003
U01053,P01098
U03917,P01763
U24255,P00198
U17333,P01162
U12125,P03126
U17983,P00721
U18357,P01758
U06108,P00020
U29202,P03046
U01084,P02062
U26138,P00205
U07237,P01316
U27348,P01984
U02169,P00291
U22342,P03043
U10892,P00455
U05517,P01060
U13548,P02829
U05400,P00475
U12457,P01982
U06683,P02606
U23347,P01926
U01364,P01469
U28337,P02456
U04115,P02355
U00840,P00007
U02734,P01972
U05319,P00001
U19520,P00956
U10578,P00005
U09288,P01096
U21846,P00220
U24842,P01623
U23400,P00831
U10011,P00219
U13113,P00228
U18548,P00562
U11363,P00816
U07817,P00088
U16951,P01107
U05098,P00436
U21831,P03241
U02315,P01802
U10796,P02549
U03523,P00088
U20570,P01366
U23661,P02665
U15517,P02565
U15180,P00196
U20255,P00196
U27038,P00391
U08242,P01602
U12860,P00134
U03491,P02908
U14962,P02395
U12181,P02298
U25732,P00217
U05286,P01753
U16146,P01687
U27804,P00520
U20198,P02281
U29737,P02526
U03180,P01620
U26944,P00005
U15137,P01992
U07397,P01536
U28789,P00651
U16819,P00855
U20198,P01551
U16910,P02278
U09528,P00852
U27608,P02175
U11159,P00276
U01042,P01992
U20490,P00001
U20072,P02023
U00108,P01972
U19418,P02015
U13501,P01819
U21065,P00606
U28054,P00360
U18469,P00192
U07885,P01872
U00151,P00020
U19909,P01835
U05049,P00467
U16039,P02382
U25265,P01630
U08499,P00272
U11842,P00446
U19771,P02015
U14606,P00405
U20057,P00001
U01199,P00150
U05543,P00081
U14043,P01267
U15191,P00754
U15137,P00131
U03399,P00035
U24301,P03056
U21141,P01380
U24150,P01898
U13819,P01570
U10376,P00565
U19888,P01370
U15628,P02740
U08138,P00002
U28006,P01602
U16468,P01854
U03399,P00196
U20788,P00096
U25254,P00001
U17215,P02377
U18647,P00219
U06394,P00133
U27317,P01763
U13593,P02083
U13967,P00285
U02462,P01546
U27596,P02618
U13295,P02565
U02987,P00727
U26943,P01972
U25347,P00721
U09853,P00006
U16876,P02219
U12905,P00020
U13254,P00710
U20572,P00020
U26762,P01763
U25510,P02859
U25829,P01597
U06003,P02009
U02881,P01807
U09031,P00219
U29143,P00422
U11871,P00345
U26037,P02463
U18569,P01958
U07260,P01958
U28926,P02062
U08716,P02384
U22466,P03061
U10246,P00020
U29066,P00143
U18041,P01972
U05626,P02079
U02208,P02126
U09935,P01795
U10101,P00422
U06288,P00953
U28770,P03137
U02746,P01352
U22644,P01972
U01425,P00438
U08984,P00279
U11510,P01972
U03370,P00196
U29718,P01997
U23396,P01246
U09484,P00133
U29548,P03226
U11230,P00196
U13875,P01972
U29901,P00524
U22036,P00225
U25403,P03037
U10733,P01121
U09872,P01885
U15641,P02244
U12166,P00253
U24449,P00003
U26807,P00515
U15978,P00618
U22055,P00652
U07625,P01763
U08940,P00848
U12266,P02788
U00581,P00467
U12527,P02866
U10799,P00685
U07853,P03159
U12077,P01381
U06079,P02891
U08329,P00038
U23384,P01604
U13542,P00029
U20033,P02525
U13003,P00196
U10339,P00464
U03288,P01793
U10696,P02959
U21105,P00538
U28779,P01606
U16258,P00225
U05658,P01755
U16024,P02189
U04263,P02778
U08990,P01866
U01136,P00704
U08412,P02219
U04441,P01815
U01016,P01772
U10799,P00790
U11679,P00465
U03717,P00487
U02161,P00240
U07431,P00400
U11385,P03085
U02610,P00005
U10459,P00002
U14414,P00946
U27900,P02489
U19763,P00455
U13058,P01976
U09070,P00133
U27904,P00062
U04032,P00001
U22262,P00133
U13213,P02461
U07358,P01797
U05160,P02062
U08913,P00387
U16742,P02466
U25285,P01327
U23758,P02012
U17595,P00146
U14914,P01972
U27511,P03079
U18178,P00073
U07445,P02001
U17676,P02122
U04802,P00114
U29171,P03076
U28048,P00133
U06340,P00219
U20992,P01142
U06587,P00699
U24370,P01763
U12031,P00256
U24076,P02038
U08809,P03232
U06923,P00001
U03675,P02098
U02103,P00020
U24417,P00020
U00260,P03158
U00069,P00621
U23262,P00400
U14272,P01917
U13232,P00503
U12492,P00704
U16468,P02037
U06125,P00196
U20871,P01861
U01771,P00001
U26327,P02077
U00127,P01905
U28324,P00538
U23572,P00595
U19707,P02119
U10531,P00951
U29910,P01972
U22003,P00405
U13615,P00219
U06290,P00822
U18756,P00133
U21566,P03122
U22833,P01858
U14977,P03131
U28990,P00956
U01449,P00009
U00082,P01972
U19402,P00189
U15860,P01239
U05286,P00468
U16298,P00393
U15877,P00224
U16545,P01684
U07381,P02115
U11885,P01840
U03827,P01043
U18054,P01997
U02888,P02885
U25775,P00865
U20946,P00244
U03397,P02293
U05108,P03041
U13695,P00141
U28748,P00560
U11788,P01233
U15538,P01927
U06906,P02828
U14832,P01480
U21521,P02172
U25852,P00008
U23800,P03182
U10124,P00939
U10419,P01793
U24720,P02321
U07671,P02262
U11657,P02077
U21530,P00831
U22481,P01170
U27504,P01386
U25509,P01574
U05098,P03158
U00076,P02166
U10871,P03027
U08032,P01958
U23392,P00813
U11444,P00562
U27614,P00003
U24622,P02363
U02042,P01800
U11193,P03027
U02824,P00955
U15018,P00219
U24749,P01065
U11673,P01753
U26492,P02977
U11352,P00553
U14390,P01168
U01438,P00150
U21895,P00453
U20083,P02646
U19786,P00285
U03256,P02381
U16227,P01281
U13209,P00763
U06290,P02816
U10954,P01410
U03363,P02537
U23331,P01794
U24461,P02731
U21335,P01285
U10628,P02862
U25335,P00461
U00335,P03122
U29829,P00736
U07612,P00563
U14658,P01958
U13130,P01980
U19418,P01628
U16400,P01753
U20968,P01602
U12821,P02723
U26703,P00375
U17923,P01862
U15809,P02428
U02894,P01288
U26856,P00222
U13059,P01323
U24109,P01621
U22872,P02612
U28939,P01357
U29504,P02895
U21035,P00480
U00639,P01080
U16364,P02062
U16940,P00133
U23986,P02876
U15054,P01368
U18762,P00887
U21940,P00521
U00157,P00727
U15366,P00150
U23272,P02307
U01201,P02030
U17906,P01211
U08265,P01361
U17649,P00649
U13274,P00562
U29258,P01868
U00762,P01050
U29284,P02679
U17280,P00479
U13598,P00652
U26290,P00834
U05517,P01553
U01980,P00133
U23278,P02159
U04928,P00066
U02183,P03119
U28317,P01267
U18328,P01584
U00003,P02273
U12127,P00004
U04168,P00756
U23005,P01972
U03471,P01394
U10304,P00133
U25724,P00647
U14579,P00020
U22373,P02410
U21671,P00114
U22981,P00224
U00819,P00196
U21671,P02124
U07514,P01834
U08290,P01239
U11679,P01853
U27247,P00068
U24842,P00003
U29215,P00446
U13075,P02062
U27502,P01646
U03417,P03045
U18608,P02338
U18074,P01896
U09093,P01464
U23840,P00020
U24224,P02193
U16175,P02288
U18128,P00939
U04802,P01018
U10426,P00802
U10865,P00449
U10489,P02632
U00789,P03181
U22919,P00038
U13649,P00360
U07750,P00207
U11063,P00658
U23271,P01281
U11270,P01954
U23292,P00721
U24201,P00541
U06869,P01910
U29623,P01972
U26474,P00176
U15643,P01833
U26564,P02904
U10489,P02193
U26622,P02139
U00245,P00174
U08100,P00252
U04571,P00241
U15354,P01097
U14924,P02166
U07347,P00199
U12191,P01840
U26932,P00865
U07313,P02443
U16060,P02178
U04163,P02587
U25901,P02179
U12823,P01410
U21399,P00746
U07489,P00343
U09695,P01063
U22700,P00177
U01833,P00007
U16529,P01690
U26589,P02716
U20345,P01376
U11534,P01569
U16682,P02382
U24971,P00217
U29652,P02299
U00579,P00409
U13546,P01503
U23509,P01534
U17660,P01836
U29761,P00219
U05969,P01718
U07245,P00095
U07940,P00639
U10861,P02038
U00281,P00010
U20925,P01179
U25914,P02171
U24939,P00331
U16306,P01913
U21991,P00578
U23326,P02040
U01749,P00637
U00742,P03003
U26197,P00562
U03283,P00467
U15607,P00562
U02061,P00501
U12709,P02819
U29112,P02587
U16663,P02809
U10068,P01814
U18997,P00832
U21224,P02437
U07122,P02075
U18694,P00598
U07239,P03037
U14588,P01564
U21347,P01807
U09482,P00224
U13967,P00498
U23112,P00008
U24150,P01961
U03290,P00453
U22082,P00291
U02393,P02384
U16664,P00004
U01510,P00474
U27705,P00954
U03835,P02000
U14004,P02799
U19301,P00224
U23349,P02092
U26548,P01062
U02213,P00381
U04769,P01371
U02336,P00020
U00075,P01809
U24731,P02795
U27939,P02540
U08387,P00499
U11066,P00422
U23133,P00196
U25089,P00279
U03461,P01536
U18597,P03188
U13227,P01755
U07946,P03189
U00722,P00626
U13977,P02319
U06623,P01075
U06245,P02461
U11914,P02501
U12125,P02166
U21891,P03073
U01757,P00084
U15273,P01670
U06389,P00562
U22831,P00453
U14117,P01098
U27190,P01988
U15881,P00133
U10562,P01371
U15445,P01063
U21660,P03186
U01454,P01830
U12111,P01478
U25285,P00340
U02657,P00083
U22901,P00196
U06158,P01690
U11673,P02707
U11417,P01772
U27502,P01764
U17967,P00520
U12773,P01970
U21021,P02525
U11784,P00004
U20648,P01990
U06488,P02715
U02142,P00715
U17906,P01242
U22991,P01972
U10740,P02376
U14436,P02614
U00726,P01081
U18997,P02731
U14336,P00403
U20968,P00002
U03045,P02533
U04241,P01839
U22744,P01229
U01024,P00020
U20712,P03107
U17739,P00335
U14162,P01658
U21183,P01840
U28298,P00639
U27680,P00832
U05679,P02851
U22214,P00955
U29198,P02068
U10186,P02279
U02368,P01812
U05061,P00040
U16264,P00084
U13754,P00222
U20198,P01828
U16540,P02716
U26487,P01059
U04727,P01128
U16940,P01029
U12823,P01649
U28163,P02193
U15019,P02786
U17752,P00443
U29797,P00730
U12357,P01371
U14954,P02792
U09366,P01380
U00302,P03029
U16142,P01948
U02472,P00224
U10345,P01825
U24470,P00746
U03685,P00657
U18330,P01534
U06254,P02851
U06242,P00492
U01540,P00009
U22901,P00002
U04258,P03227
U20497,P00162
U19530,P01371
U07601,P01663
U00786,P02027
U08506,P01840
U02118,P02633
U29327,P02701
U21228,P00562
U17734,P00657
U13216,P03070
U02727,P01654
U07485,P02134
U03992,P00223
U25562,P03028
U12173,P00710
U16771,P02060
U22072,P00043
U21802,P00252
U24646,P00222
U29721,P00020
U16580,P01325
U23591,P00006
U19771,P00438
U19589,P02621
U14970,P02266
U05341,P00285
U13790,P00935
U22042,P02089
U23070,P00205
U18468,P01469
U02194,P00020
U06964,P02246
U00873,P00805
U09853,P01176
U17090,P01309
U13780,P00003
U29880,P00020
U08351,P01941
U12378,P01285
U22509,P01840
U28836,P01971
U03722,P01604
U15320,P01770
U23551,P00948
U16227,P00657
U18657,P00003
U14445,P01683
U16823,P01957
U27116,P00522
U07581,P02489
U06236,P01683
U28532,P00279
U15083,P00134
U17341,P01149
U14186,P02037
U01757,P02357
U14336,P00196
U29805,P01538
U26332,P02253
U09175,P03143
U23977,P00004
U25724,P00923
U02259,P01278
U15697,P00956
U03462,P01280
U16362,P02223
U03440,P01366
U00614,P00974
U10733,P01316
U09445,P01972
U05773,P02370
U24971,P03224
U18357,P02092
U16580,P00196
U14087,P00703
U14068,P03215
U07140,P03093
U07529,P00219
U24943,P00121
U24475,P00174
U06306,P00768
U13085,P02980
U03157,P00020
U06949,P00756
U13787,P02333
U05773,P02161
U25934,P02723
U08561,P02020
U17665,P02281
U07706,P00001
U04615,P01933
U07425,P00382
U09870,P01664
U27680,P00196
U08838,P00854
U20635,P02177
U10445,P00006
U15191,P01150
U06640,P01701
U26591,P02795
U03818,P00279
U04268,P00222
U17096,P02012
U03960,P02948
U24260,P00001
U26291,P01018
U07982,P02973
U14990,P02908
U01507,P03093
U18196,P02213
U23846,P00001
U13673,P00224
U01687,P01840
U20309,P01180
U03861,P02480
U29079,P00020
U26776,P00139
U00978,P00453
U17437,P02278
U03729,P02632
U10622,P00904
U26496,P00020
U25903,P02537
U19756,P00794
U20762,P03100
U25516,P02909
U08032,P01896
U25107,P00595
U13013,P00484
U24806,P00002
U21537,P02077
U14781,P00006
U29239,P02356
U13013,P00801
U26478,P01357
U15836,P02037
U05641,P01980
U29200,P00375
U13511,P02707
U00919,P01736
U25850,P01616
U01057,P01003
U23726,P00889
U28059,P02953
U13489,P00257
U11929,P00001
U15502,P00514
U11485,P01240
U23254,P01996
U24727,P01244
U08721,P02537
U07954,P00096
U03950,P02872
U10426,P03103
U26220,P02938
U20730,P00464
U28003,P00983
U02671,P00532
U12036,P00196
U07514,P01891
U27141,P01594
U23033,P00219
U15085,P00595
U24713,P01316
U07824,P00491
U27809,P00020
U04367,P02835
U07491,P00810
U27804,P01382
U17923,P00393
U09015,P00006
U08891,P01758
U04434,P00020
U21502,P02443
U21454,P00657
U23750,P00704
U23262,P00006
U16430,P00003
U23400,P00710
U10610,P03156
U13682,P00467
U09962,P01285
U01532,P00710
U21630,P00205
U06003,P00020
U03658,P00946
U28145,P00629
U22182,P02233
U08037,P01897
U07572,P01844
U14917,P01593
U05493,P00585
U28279,P00105
U11278,P00220
U13993,P00957
U20851,P02737
U05478,P00715
U16605,P01096
U29713,P00915
U00570,P00196
U07323,P02552
U05348,P00536
U29555,P01812
U07347,P00916
U13232,P01934
U03851,P01058
U09936,P02896
U02748,P01584
U13622,P01982
U05254,P01341
U00158,P00197
U13084,P03095
U16530,P03222
U22031,P03150
U00193,P00453
U16646,P01972
U07761,P01819
U26009,P02669
U19597,P00084
U25978,P00562
U00403,P00224
U01495,P00220
U00786,P03003
U10636,P00020
U27876,P00073
U10274,P01832
U10465,P01918
U27331,P01097
U13157,P01006
U21436,P01758
U05247,P01832
U07902,P01602
U10085,P00196
U20672,P02200
U11956,P01965
U21967,P00219
U19469,P00337
U12310,P00946
U10444,P00457
U09069,P00910
U26235,P02183
U23776,P00467
U19390,P01495
U14562,P00191
U01637,P00805
U29404,P02072
U20083,P00174
U18999,P01896
U17802,P01064
U09251,P02606
U01786,P00006
U11616,P00704
U11439,P01284
U28187,P00003
U01842,P00065
U18137,P00657
U00884,P02357
U14284,P00464
U20490,P01991
U07444,P01863
U17739,P00467
U20186,P01842
U06975,P02537
U15722,P01974
U15412,P00139
U27607,P03003
U19450,P01937
U07954,P01899
U04738,P00945
U13143,P00196
U12914,P02558
U26301,P00139
U25527,P02892
U00199,P00002
U14118,P01918
U04187,P02031
U24915,P02956
U03174,P00030
U00616,P01992
U18111,P01863
U14853,P01239
U23630,P00603
U07239,P00038
U04941,P00133
U15702,P01053
U28404,P03041
U07658,P02688
U28279,P00507
U23507,P00467
U17943,P01992
U01165,P00219
U24763,P02234
U20910,P01210
U25244,P02037
U22526,P03027
U09844,P00954
U07502,P00887
U10674,P02078
U14266,P01991
U05133,P02101
U06270,P01904
U26170,P00854
U14459,P00241
U20982,P02161
U19208,P02985
U10134,P01610
U17281,P02429
U17904,P01021
U17943,P02299
U16465,P00446
U24445,P02199
U25914,P02731
U17889,P00441
U12675,P02563
U27613,P02172
U23846,P03003
U25900,P00038
U23857,P02062
U09999,P00151
U19174,P01910
U00967,P02701
U21516,P00476
U20921,P01285
U20468,P02826
U15373,P01811
U27537,P01764
U05863,P00133
U17456,P00595
U12827,P00508
U11015,P01082
U24572,P01150
U28543,P00150
U07996,P00446
U28792,P00638
U15475,P01013
U09547,P01480
U09578,P00765
U19725,P00756
U24433,P00020
U03490,P02195
